metric,measure,which_comparisons
word_mover,2.041030135347859,SAME
word_mover,1.7297259261418236,SAME
word_mover,1.5566251881938498,SAME
word_mover,2.9011978386944954,SAME
word_mover,1.2929395031971807,SAME
word_mover,1.735701088551667,SAME
word_mover,1.7452246493964196,SAME
word_mover,2.3196889467766884,SAME
word_mover,1.8111694231606728,SAME
word_mover,2.1390244330682706,SAME
word_mover,1.7875806032428563,SAME
word_mover,2.0220746993377774,SAME
word_mover,2.6963735592402576,SAME
word_mover,2.104872595593702,SAME
word_mover,2.011757508508403,SAME
word_mover,1.6941522707053012,SAME
word_mover,1.4215414844491148,SAME
word_mover,1.6823941626438292,SAME
word_mover,2.0764291653612035,SAME
word_mover,1.2197433396393562,SAME
word_mover,1.8394054055264235,SAME
word_mover,2.86950022020288,SAME
word_mover,1.96662825962445,SAME
word_mover,1.9428729579771906,SAME
word_mover,2.2189934611951876,SAME
word_mover,1.925628784039776,SAME
word_mover,0.8830942695934387,SAME
word_mover,1.356836160559787,SAME
word_mover,1.6418869831537164,SAME
word_mover,1.7878147336410217,SAME
word_mover,2.02146179635283,SAME
word_mover,1.2685488050830542,SAME
word_mover,0.5712094679856301,SAME
word_mover,1.744970493621826,SAME
word_mover,1.425097039209161,SAME
word_mover,1.8985850749078461,SAME
word_mover,2.1497361766080734,SAME
word_mover,2.0713216694897723,SAME
word_mover,2.1395207807977563,SAME
word_mover,0.8988310214517957,SAME
word_mover,2.933574331755543,SAME
word_mover,1.7137911540347446,SAME
word_mover,0.6089780815823589,DIFF
word_mover,0.4430419449646473,DIFF
word_mover,0.4953581491093636,DIFF
word_mover,0.921943729277134,DIFF
word_mover,0.5477443167654684,DIFF
word_mover,0.8732127270689964,DIFF
word_mover,0.3330863823966341,DIFF
word_mover,0.7929438871192335,DIFF
word_mover,0.9948253701472249,DIFF
word_mover,0.19764649390891775,DIFF
word_mover,0.8766840507069361,DIFF
word_mover,0.7224106414770373,DIFF
word_mover,0.4340108198395142,DIFF
word_mover,0.959341453958735,DIFF
word_mover,0.7775672076193678,DIFF
word_mover,0.8892224507514729,DIFF
word_mover,1.0553130736540262,DIFF
word_mover,1.0966085143144726,DIFF
word_mover,0.5976733907624483,DIFF
word_mover,0.693168168117857,DIFF
word_mover,1.7360590680687191,DIFF
word_mover,0.5950114047652483,DIFF
word_mover,0.9080754312626335,DIFF
word_mover,0.6975465384580247,DIFF
word_mover,0.5791454390108586,DIFF
word_mover,0.3412568764399843,DIFF
word_mover,0.6347059582077026,DIFF
word_mover,0.8119424890026634,DIFF
word_mover,0.0,DIFF
word_mover,0.5381974013184003,DIFF
word_mover,0.0,DIFF
word_mover,1.2166208058182073,DIFF
word_mover,0.6147571635724859,DIFF
word_mover,0.9430838253769707,DIFF
word_mover,0.5738878672319705,DIFF
word_mover,0.5240006181836095,DIFF
word_mover,1.1135346355134528,DIFF
word_mover,0.4992158655799217,DIFF
word_mover,0.46457465393272634,DIFF
word_mover,0.9749973070639741,DIFF
word_mover,0.0,DIFF
CR5,0.9671732041639692,SAME
CR5,0.6014834154982094,SAME
CR5,0.3351885114422616,SAME
CR5,0.3988056349987418,SAME
CR5,0.3924655227344407,SAME
CR5,0.9571895948341242,SAME
CR5,0.015147172593070302,SAME
CR5,0.6535052134996022,SAME
CR5,0.8535313275802681,SAME
CR5,0.722255318391674,SAME
CR5,0.05743386717748422,SAME
CR5,0.37236188088904454,SAME
CR5,0.8578538572366785,SAME
CR5,1.0204135174807285,SAME
CR5,0.7619076501815215,SAME
CR5,0.3682472960456801,SAME
CR5,0.4891363161519282,SAME
CR5,0.665960380184565,SAME
CR5,0.7896611286323061,SAME
CR5,0.4127686386745423,SAME
CR5,0.5049424779345942,SAME
CR5,0.20994585403146537,SAME
CR5,0.7246541623958108,SAME
CR5,0.7778987930136203,SAME
CR5,1.0190829353810857,SAME
CR5,0.7860209946517238,SAME
CR5,1.084306852644163,SAME
CR5,0.8923817653896712,SAME
CR5,0.7223218598368236,SAME
CR5,0.5672134812670457,SAME
CR5,0.7068065191490296,SAME
CR5,0.9479945756746581,SAME
CR5,0.2143826918229469,SAME
CR5,0.8167381941468401,SAME
CR5,0.5916234612205633,SAME
CR5,0.5963168779404264,SAME
CR5,0.3695342885503655,SAME
CR5,0.4820170803635956,SAME
CR5,0.30168222390746846,SAME
CR5,0.3598079037687987,SAME
CR5,0.6451413534257203,SAME
CR5,0.7242843578497717,SAME
CR5,0.7660744603731028,SAME
CR5,0.8785193533196094,SAME
CR5,0.7631685543514745,SAME
CR5,0.3677304919272363,SAME
CR5,0.6331674319217379,SAME
CR5,0.025944956333641467,SAME
CR5,0.34389443983536094,SAME
CR5,0.8419332260638412,SAME
CR5,0.5404821904280691,SAME
CR5,0.7890413744980324,SAME
CR5,0.5520646184646132,SAME
CR5,0.7859475312688067,SAME
CR5,0.4932991374839063,SAME
CR5,0.6007861931046841,SAME
CR5,0.7914713003016021,SAME
CR5,0.5386435036028007,SAME
CR5,0.9641011506239991,SAME
CR5,0.8841163565362914,SAME
CR5,0.39878337861268665,SAME
CR5,0.7896815860507717,SAME
CR5,0.3304960203930182,SAME
CR5,0.7360143851400851,SAME
CR5,0.49354389210146055,SAME
CR5,0.8160727229029067,SAME
CR5,0.6310119863600869,SAME
CR5,0.457815591145197,SAME
CR5,0.7788718216052881,SAME
CR5,0.29448142760679596,SAME
CR5,0.9173147736331647,SAME
CR5,0.9989668379949448,SAME
CR5,0.5062200237877024,SAME
CR5,0.336450136720268,SAME
CR5,0.6595868046624449,SAME
CR5,0.3009910001748787,SAME
CR5,0.7427990235994482,SAME
CR5,0.5097589165290747,SAME
CR5,0.45847962579764656,SAME
CR5,0.9691761334118121,SAME
CR5,0.40922681696449126,SAME
CR5,0.6828485546525516,SAME
CR5,0.6335923308757583,SAME
CR5,0.7079360834605597,SAME
CR5,0.4267064641831644,SAME
CR5,0.8501359501653438,SAME
CR5,0.838997812865781,SAME
CR5,0.6851079555010753,SAME
CR5,0.9719537451696355,SAME
CR5,0.5030415780602557,SAME
CR5,0.5459698252886906,SAME
CR5,0.7899029419297755,SAME
CR5,0.4490985473742586,SAME
CR5,0.6316906737426614,SAME
CR5,0.8587704135342787,SAME
CR5,0.1977506223815635,SAME
CR5,0.8870116311457722,SAME
CR5,0.7728065134476949,SAME
CR5,0.658892629724916,SAME
CR5,0.7330466791384752,SAME
CR5,0.9297140957183652,SAME
CR5,0.24058984765660918,SAME
CR5,0.33005791930085127,SAME
CR5,1.16736884020948,SAME
CR5,0.6047597410685713,SAME
CR5,0.8288629876643784,SAME
CR5,0.5358751662356269,SAME
CR5,0.7485973136509039,SAME
CR5,0.6058109259185807,SAME
CR5,0.554799981448379,SAME
CR5,0.3585200251016015,SAME
CR5,0.6266924237495541,SAME
CR5,0.8471685359723555,SAME
CR5,0.7449912427770253,SAME
CR5,1.030552904397149,SAME
CR5,0.2132930837728393,SAME
CR5,1.0091330350005423,SAME
CR5,0.46825246223517847,SAME
CR5,0.042543997050189075,DIFF
CR5,0.049486055868231404,DIFF
CR5,0.11220867105633248,DIFF
CR5,0.05916552899286842,DIFF
CR5,0.052530217002839885,DIFF
CR5,0.4042978164501094,DIFF
CR5,0.022879649619017672,DIFF
CR5,0.09532208621667004,DIFF
CR5,0.26592637677713404,DIFF
CR5,0.08419347803057975,DIFF
CR5,0.2214702832616503,DIFF
CR5,0.11012196074726788,DIFF
CR5,0.022164613139244005,DIFF
CR5,0.12641768892110938,DIFF
CR5,0.1705291617950443,DIFF
CR5,0.29486535402165137,DIFF
CR5,0.17795962058385728,DIFF
CR5,0.0924388788861471,DIFF
CR5,0.03916185884204737,DIFF
CR5,0.06331502475939343,DIFF
CR5,0.30828611073974865,DIFF
CR5,0.06275860004965039,DIFF
CR5,0.22569969790091204,DIFF
CR5,0.07510794848175628,DIFF
CR5,0.0722798671685928,DIFF
CR5,0.037933477894866785,DIFF
CR5,0.2101947667285392,DIFF
CR5,0.05497887446979266,DIFF
CR5,0.0,DIFF
CR5,0.07894822612276708,DIFF
CR5,0.0,DIFF
CR5,0.10478155467112027,DIFF
CR5,0.07549635874582006,DIFF
CR5,0.3684293572251409,DIFF
CR5,0.35634258443071365,DIFF
CR5,0.25170792646997264,DIFF
CR5,0.32516832473704427,DIFF
CR5,0.03801763085112808,DIFF
CR5,0.014426136839226444,DIFF
CR5,0.1879809562100081,DIFF
CR5,0.0,DIFF
set,0.75,SAME
set,0.6666666666666666,SAME
set,0.7142857142857143,SAME
set,0.7142857142857143,SAME
set,0.875,SAME
set,0.5333333333333333,SAME
set,0.8888888888888888,SAME
set,0.5,SAME
set,0.5833333333333334,SAME
set,0.875,SAME
set,0.5,SAME
set,0.6666666666666666,SAME
set,0.8888888888888888,SAME
set,0.625,SAME
set,0.7272727272727273,SAME
set,0.6363636363636364,SAME
set,0.625,SAME
set,0.625,SAME
set,0.8571428571428571,SAME
set,0.8571428571428571,SAME
set,0.38461538461538464,SAME
set,0.8571428571428571,SAME
set,0.6363636363636364,SAME
set,0.7,SAME
set,0.75,SAME
set,0.875,SAME
set,0.625,SAME
set,0.7142857142857143,SAME
set,1.0,SAME
set,0.8181818181818182,SAME
set,0.8,SAME
set,0.5,SAME
set,0.8666666666666667,SAME
set,0.6428571428571429,SAME
set,0.7777777777777778,SAME
set,0.75,SAME
set,0.5454545454545454,SAME
set,0.8,SAME
set,0.8333333333333334,SAME
set,0.6363636363636364,SAME
set,0.8333333333333334,SAME
set,0.0,DIFF
set,0.3333333333333333,DIFF
set,0.5555555555555556,DIFF
set,0.375,DIFF
set,0.08695652173913043,DIFF
set,0.16666666666666666,DIFF
set,0.7777777777777778,DIFF
set,0.2,DIFF
set,0.17391304347826086,DIFF
set,0.4,DIFF
set,0.3,DIFF
set,0.25,DIFF
set,0.4166666666666667,DIFF
set,0.08333333333333333,DIFF
set,0.2857142857142857,DIFF
set,0.6,DIFF
set,0.375,DIFF
set,0.2692307692307692,DIFF
set,0.2,DIFF
set,0.2857142857142857,DIFF
set,0.3684210526315789,DIFF
set,0.2727272727272727,DIFF
set,0.19047619047619047,DIFF
set,0.2,DIFF
set,0.05263157894736842,DIFF
set,0.21739130434782608,DIFF
set,0.1875,DIFF
set,0.08333333333333333,DIFF
set,0.2,DIFF
set,0.3076923076923077,DIFF
set,0.5,DIFF
set,0.2,DIFF
set,0.36363636363636365,DIFF
set,0.3333333333333333,DIFF
set,0.4666666666666667,DIFF
set,0.4,DIFF
set,0.22727272727272727,DIFF
set,0.3333333333333333,DIFF
set,0.47619047619047616,DIFF
set,0.5,DIFF
set,0.2727272727272727,DIFF
set,0.2727272727272727,DIFF
set,0.15,DIFF
set,0.15384615384615385,DIFF
set,0.125,DIFF
set,0.3333333333333333,DIFF
set,0.3333333333333333,DIFF
set,0.6666666666666666,DIFF
set,0.4444444444444444,DIFF
set,0.1875,DIFF
set,0.1875,DIFF
set,0.3076923076923077,DIFF
set,0.2857142857142857,DIFF
set,0.36363636363636365,DIFF
set,0.2857142857142857,DIFF
set,0.45454545454545453,DIFF
set,0.35,DIFF
set,0.23076923076923078,DIFF
set,0.15,DIFF
set,0.17647058823529413,DIFF
set,0.4,DIFF
set,0.38461538461538464,DIFF
set,0.5833333333333334,DIFF
set,0.2857142857142857,DIFF
set,0.2608695652173913,DIFF
set,0.2608695652173913,DIFF
set,0.16666666666666666,DIFF
set,0.42857142857142855,DIFF
set,0.2,DIFF
set,0.42857142857142855,DIFF
set,0.11764705882352941,DIFF
set,0.125,DIFF
set,0.25,DIFF
set,0.35714285714285715,DIFF
set,0.2777777777777778,DIFF
set,0.3076923076923077,DIFF
set,0.25,DIFF
set,0.4166666666666667,DIFF
set,0.38461538461538464,DIFF
set,0.0,DIFF
set,0.45454545454545453,DIFF
set,0.23529411764705882,DIFF
set,0.2727272727272727,DIFF
set,0.18181818181818182,DIFF
set,0.2857142857142857,DIFF
set,0.3,DIFF
set,0.36363636363636365,DIFF
set,0.2857142857142857,DIFF
set,0.09090909090909091,DIFF
set,0.2222222222222222,DIFF
set,0.2,DIFF
set,0.3125,DIFF
set,0.5,DIFF
set,0.4,DIFF
set,0.15789473684210525,DIFF
set,0.5,DIFF
set,0.14285714285714285,DIFF
set,0.16666666666666666,DIFF
set,0.26666666666666666,DIFF
set,0.27586206896551724,DIFF
set,0.12,DIFF
set,0.3,DIFF
set,0.45454545454545453,DIFF
set,0.4,DIFF
set,0.4444444444444444,DIFF
set,0.16666666666666666,DIFF
set,0.13793103448275862,DIFF
set,0.7,DIFF
set,0.6666666666666666,DIFF
set,0.4444444444444444,DIFF
set,0.4,DIFF
set,0.375,DIFF
set,0.2777777777777778,DIFF
set,0.36363636363636365,DIFF
set,0.17647058823529413,DIFF
set,0.625,DIFF
set,0.0,DIFF
set,0.46153846153846156,DIFF
